CST,NomeCst,CST_IndExigeTrib,CST_IndMonofasica,CST_IndReducaoAliq,CST_IndDiferimento,CST_IndReducaoBc,CST_IndTransferenciaCred,CST_IndCredPresIbsZfm,CST_IndAjusteCompet,CST_DthPublicacao,CST_DthIniVig,CST_DthFimVig,cClassTrib,NomeClassTrib,NomeReduzido,IndTribRegular,IndPermiteCredPres,PercRedIbs,PercRedCbs,TipoAliq,IndMonoRetem,IndMonoRet,IndMonoDif,IndMonoVal,IndEstornoCred,IndDere,IndNfe,IndNfce,IndCte,IndCteos,IndBpe,IndNf3e,IndNfcom,IndNfse,IndBpetm,IndBpeta,IndNfag,IndNfsvia,IndNfabi,IndNfgas,NroAnexo,TexUrlLegislacao,PossuiIndDfe,cClassTrib_DthPublicacao,cClassTrib_DthIniVig,cClassTrib_DthFimVig,QtdAnexos
000,Tributação integral,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,000001,Situações tributadas integralmente pelo IBS e CBS.,Situações tributadas integralmente pelo IBS e CBS.,False,False,0.0,0.0,2,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art4,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
000,Tributação integral,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,000002,"Exploração de via, observado o art. 11 da Lei Complementar nº 214, de 2025.",Exploração de via,False,False,0.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,90111,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art11,True,2026-04-15T00:00:00,2025-05-05T00:00:00,,4
000,Tributação integral,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,000003,"Regime automotivo - projetos incentivados, observado o art. 311 da Lei Complementar nº 214, de 2025.",Regime automotivo - projetos incentivados (art. 311),False,True,0.0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art311,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
000,Tributação integral,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,000004,"Regime automotivo - projetos incentivados, observado o art. 312 da Lei Complementar nº 214, de 2025.",Regime automotivo - projetos incentivados (art. 312),False,True,0.0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art312,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
000,Tributação integral,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,000005,"Operação com EAC destinado à mistura com gasolina A, mas com saída do biocombustível com destinação diversa, observado o art. 179 da Lei Complementar nº 214, de 2025.","Operação com EAC destinado à mistura com gasolina A, mas com saída do biocombustível com destinação diversa",False,False,0.0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,"https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art179
",True,2026-04-15T00:00:00,2026-01-01T00:00:00,,0
010,Tributação com alíquotas uniformes,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,010001,"Operações do FGTS não realizadas pela Caixa Econômica Federal, observado o art. 212 da Lei Complementar nº 214, de 2025.",Operações do FGTS não realizadas pela Caixa Econômica Federal,False,False,0.0,0.0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art212,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
010,Tributação com alíquotas uniformes,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,010002,Operações do serviço financeiro,Operações do serviço financeiro,False,False,0.0,0.0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,"https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art233
",True,2025-11-19T00:00:00,2025-09-30T00:00:00,,0
011,Tributação com alíquotas uniformes reduzidas,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,011001,"Planos de assistência funerária, observado o art. 236 da Lei Complementar nº 214, de 2025.",Planos de assistência funerária.,False,False,60.0,60.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art236,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
011,Tributação com alíquotas uniformes reduzidas,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,011002,"Planos de assistência à saúde, observado o art. 237 da Lei Complementar nº 214, de 2025.",Planos de assistência à saúde,False,False,60.0,60.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art237,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
011,Tributação com alíquotas uniformes reduzidas,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,011003,"Intermediação de planos de assistência à saúde, observado o art. 240 da Lei Complementar nº 214, de 2025.",Intermediação de planos de assistência à saúde,False,False,60.0,60.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,92401,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art240,True,2026-04-15T13:31:21,2025-05-05T00:00:00,,4
011,Tributação com alíquotas uniformes reduzidas,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,011004,"Concursos e prognósticos, observado o art. 246 da Lei Complementar nº 214, de 2025.",Concursos e prognósticos,False,False,0.0,0.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art246,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
011,Tributação com alíquotas uniformes reduzidas,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,011005,"Planos de assistência à saúde de animais domésticos, observado o art. 243 da Lei Complementar nº 214, de 2025.",Planos de assistência à saúde de animais domésticos,False,False,30.0,30.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art243,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200001,"Serviços de transporte de bens até as zonas de processamento de exportação e bens exportados a partir das zonas de processamento de exportação, observado o art. 103 da Lei Complementar n 214, de 2025.",Serviços de transporte de bens até as zonas de processamento de exportação e bens exportados a partir das zonas de processamento de exportação,False,False,100.0,100.0,2,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art103,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200002,"Fornecimento ou importação de tratores, máquinas e implementos agrícolas, destinados a produtor rural não contribuinte, e de veículos de transporte de carga destinados a transportador autônomo de carga pessoa física não contribuinte, observado o art. 110 da Lei Complementar nº 214, de 2025.",Fornecimento ou importação para produtor rural não contribuinte ou TAC,False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art110,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200003,"Vendas de produtos destinados à alimentação humana relacionados no Anexo I da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH, que compõem a Cesta Básica Nacional de Alimentos, criada nos termos do art. 8º da Emenda Constitucional nº 132, de 20 de dezembro de 2023, observado o art. 125 da Lei Complementar nº 214, de 2025.",Vendas de produtos destinados à alimentação humana (Anexo I),False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art125,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,361
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200004,"Fornecimento de dispositivos médicos com a especificação das respectivas classificações da NCM/SH previstas no Anexo XII da Lei Complementar nº 214, de 2025, observado o art. 144 da Lei Complementar nº 214, de 2025.",Fornecimento de dispositivos médicos (Anexo XII),False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,12,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art144,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,57
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200005,"Fornecimento de dispositivos médicos com a especificação das respectivas classificações da NCM/SH previstas no Anexo IV da Lei Complementar nº 214, de 2025, quando adquiridos por órgãos da administração pública direta, autarquias, fundações públicas e entidades de saúde imunes, observado o art. 144 da Lei Complementar nº 214, de 2025.",Fornecimento de dispositivos médicos para órgãos da administração pública e entidades de saúde imunes (Anexo IV),False,False,100.0,100.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art144,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,144
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200006,"Situação de emergência de saúde pública reconhecida pelo Poder Legislativo federal, estadual, distrital ou municipal competente, ato conjunto do Ministro da Fazenda e do Comitê Gestor do IBS poderá ser editado, a qualquer momento, para incluir dispositivos não listados no Anexo XII da Lei Complementar nº 214, de 2025, limitada a vigência do benefício ao período e à localidade da emergência de saúde pública, observado o art. 144 da Lei Complementar nº 214, de 2025.",Situação de emergência de saúde pública reconhecida pelo Poder público,False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art144,True,2026-04-15T13:54:55.293,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200007,"Fornecimento dos dispositivos de acessibilidade próprios para pessoas com deficiência relacionados no Anexo XIII da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH, observado o art. 145 da Lei Complementar nº 214, de 2025.",Fornecimento dos dispositivos de acessibilidade próprios para pessoas com deficiência (Anexo XIII),False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,13,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art145,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,7
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200008,"Fornecimento dos dispositivos de acessibilidade próprios para pessoas com deficiência relacionados no Anexo V da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH, quando adquiridos por órgãos da administração pública direta, autarquias, fundações públicas e entidades imunes, observado o art. 145 da Lei Complementar nº 214, de 2025.",Fornecimento dos dispositivos de acessibilidade próprios para pessoas com deficiência adquiridos por órgãos da administração pública (Anexo V),False,False,100.0,100.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,5,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art145,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,40
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200009,"Fornecimento dos medicamentos registrados na Anvisa, observado o art. 146 da Lei Complementar nº 214, de 2025.",Fornecimento dos medicamentos registrados na Anvisa,False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art146,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200010,"Fornecimento dos medicamentos registrados na Anvisa, quando adquiridos por órgãos da administração pública direta, autarquias, fundações públicas e entidades imunes, observado o art. 146 da Lei Complementar nº 214, de 2025.","Fornecimento dos medicamentos registrados na Anvisa, adquiridos por órgãos da administração pública",False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art146,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200011,"Fornecimento das composições para nutrição enteral e parenteral, composições especiais e fórmulas nutricionais destinadas às pessoas com erros inatos do metabolismo relacionadas no Anexo VI da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH, quando adquiridas por órgãos da administração pública direta, autarquias e fundações públicas, observado o art. 146 da Lei Complementar nº 214, de 2025.",Fornecimento das composições para nutrição enteral e parenteral quando adquiridas por órgãos da administração pública (Anexo VI),False,False,100.0,100.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art146,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,85
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200012,"Situação de emergência de saúde pública reconhecida pelo Poder Legislativo federal, estadual, distrital ou municipal competente, ato conjunto do Ministro da Fazenda e do Comitê Gestor do IBS poderá ser editado, a qualquer momento, limitada a vigência do benefício ao período e à localidade da emergência de saúde pública, observado o art. 146 da Lei Complementar nº 214, de 2025.",Situação de emergência de saúde pública reconhecida pelo Poder público,False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art146,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200013,"Fornecimento de tampões higiênicos, absorventes higiênicos internos ou externos, descartáveis ou reutilizáveis, calcinhas absorventes e coletores menstruais, observado o art. 147 da Lei Complementar nº 214, de 2025.","Fornecimento de tampões higiênicos, absorventes higiênicos internos ou externos",False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,91471,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art147,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,3
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200014,"Fornecimento dos produtos hortícolas, frutas e ovos, relacionados no Anexo XV da Lei Complementar nº 214 , de 2025, com a especificação das respectivas classificações da NCM/SH e desde que não cozidos, observado o art. 148 da Lei Complementar nº 214, de 2025.","Fornecimento dos produtos hortícolas, frutas e ovos (Anexo XV) ",False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,15,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art148,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,134
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200015,"Venda de automóveis de passageiros de fabricação nacional de, no mínimo, 4 (quatro) portas, inclusive a de acesso ao bagageiro, quando adquiridos por motoristas profissionais que exerçam, comprovadamente, em automóvel de sua propriedade, atividade de condutor autônomo de passageiros, na condição de titular de autorização, permissão ou concessão do poder público, e que destinem o automóvel à utilização na categoria de aluguel (táxi), ou por pessoas com deficiência física, visual, auditiva, deficiência mental severa ou profunda, transtorno do espectro autista, com prejuízos na comunicação social e em padrões restritos ou repetitivos de comportamento de nível moderado ou grave, nos termos da legislação relativa à matéria, observado o disposto no art. 149 da Lei Complementar nº 214, de 2025.",Venda de automóveis de passageiros de fabricação nacional adquiridos por motoristas profissionais ou pessoas com deficiência,False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art149,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200016,"Prestação de serviços de pesquisa e desenvolvimento por Instituição Científica, Tecnológica e de Inovação (ICT) sem fins lucrativos para a administração pública direta, autarquias e fundações públicas ou para o contribuinte sujeito ao regime regular do IBS e da CBS, observado o disposto no art. 156  da Lei Complementar nº 214, de 2025.","Prestação de serviços de pesquisa e desenvolvimento por Instituição Científica, Tecnológica e de Inovação (ICT)",False,False,100.0,100.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,91561,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art156,True,2026-04-15T13:31:20.98,2025-05-05T00:00:00,,36
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200017,"Operações relacionadas ao FGTS, considerando aquelas necessárias à aplicação da Lei nº 8.036, de 1990, realizadas pelo Conselho Curador ou Secretaria Executiva do FGTS, observado o art. 212 da Lei Complementar nº 214, de 2025.",Operações relacionadas ao FGTS,False,False,100.0,100.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art212,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200018,"Operações de resseguro e retrocessão ficam sujeitas à incidência à alíquota zero, inclusive quando os prêmios de resseguro e retrocessão forem cedidos ao exterior, observado o art. 223 da Lei Complementar nº 214, de 2025.",Operações de resseguro e retrocessão,False,False,100.0,100.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art223,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200019,"Importador dos serviços financeiros que seja contribuinte e tenha direito de apropriação de créditos na aquisição do mesmo serviço financeiro no País, observado o art. 231 da Lei Complementar nº 214, de 2025.",Importador dos serviços financeiros contribuinte,False,False,100.0,100.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art231,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200020,"Operação praticada por sociedades cooperativas optantes por regime específico do IBS e CBS, quando o associado destinar bem ou serviço à cooperativa de que participa, e a cooperativa fornecer bem ou serviço ao associado sujeito ao regime regular do IBS e da CBS, observado o art. 271 da Lei Complementar nº 214, de 2025.",Operação praticada por sociedades cooperativas optantes por regime específico do IBS e CBS,False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art271,True,2026-04-15T13:37:44.237,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200021,"Serviços de transporte público coletivo de passageiros ferroviário e hidroviário urbanos, semiurbanos e metropolitanos, observado o art. 285 da Lei Complementar nº 214, de 2025.",Serviços de transporte público coletivo de passageiros ferroviário e hidroviário,False,False,100.0,100.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art285,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200022,"Operação originada fora da Zona Franca de Manaus que destine bem material industrializado de origem nacional a contribuinte estabelecido na Zona Franca de Manaus que seja habilitado nos termos do art. 442 da Lei Complementar nº 214, de 2025, e sujeito ao regime regular do IBS e da CBS ou optante pelo regime do Simples Nacional de que trata o art. 12 da Lei Complementar nº 123, de 2006, observado o art. 445 da Lei Complementar nº 214, de 2025.",Operação originada fora da ZFM que destine bem material industrializado a contribuinte estabelecido na ZFM,True,False,100.0,100.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art445,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200023,"Operação realizada por indústria incentivada que destine bem material intermediário para outra indústria incentivada na Zona Franca de Manaus, desde que a entrega ou disponibilização dos bens ocorra dentro da referida área, observado o art. 448 da Lei Complementar nº 214, de 2025.",Operação realizada por indústria incentivada que destine bem material intermediário para outra indústria incentivada na ZFM,False,False,100.0,100.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art448,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200024,"Operação originada fora das Áreas de Livre Comércio que destine bem material industrializado de origem nacional a contribuinte estabelecido nas Áreas de Livre Comércio que seja habilitado nos termos do art. 456 da Lei Complementar nº 214, de 2025, e sujeito ao regime regular do IBS e da CBS ou optante pelo regime do Simples Nacional de que trata o art. 12 da Lei Complementar nº 123, de 2006, observado o art. 463 da Lei Complementar nº 214, de 2025.",Operação originada fora das Áreas de Livre Comércio destinadas a contribuinte estabelecido nas Áreas de Livre Comércio,True,False,100.0,100.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art463,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200025,"Fornecimento dos serviços de educação relacionados ao Programa Universidade para Todos (Prouni), instituído pela Lei nº 11.096, de 13 de janeiro de 2005, observado o art. 308 da Lei Complementar nº 214, de 2025.",Fornecimento dos serviços de educação relacionados ao Programa Universidade para Todos (Prouni),False,False,60.0,100.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,93081,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art308,True,2026-04-15T13:31:21.007,2025-05-05T00:00:00,,8
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200026,"Locação de imóveis localizados nas zonas reabilitadas, pelo prazo de 5 (cinco) anos, contado da data de expedição do habite-se, e relacionados a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística dos Municípios ou do Distrito Federal, a serem delimitadas por lei municipal ou distrital, observado o art. 158 da Lei Complementar nº 214, de 2025.",Locação de imóveis localizados nas zonas reabilitadas,False,False,80.0,80.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,91581,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art158,True,2026-04-15T13:31:20.983,2025-05-05T00:00:00,,4
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200027,"Operações de locação, cessão onerosa e arrendamento de bens imóveis, observado o art. 261 da Lei Complementar nº 214, de 2025.","Operações de locação, cessão onerosa e arrendamento de bens imóveis",False,False,70.0,70.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,92611,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art261,True,2026-04-15T13:50:48.5,2025-05-05T00:00:00,,28
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200028,"Fornecimento dos serviços de educação relacionados no Anexo II da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da Nomenclatura Brasileira de Serviços, Intangíveis e Outras Operações que Produzam Variações no Patrimônio (NBS), observado o art. 129 da Lei Complementar nº 214, de 2025.",Fornecimento dos serviços de educação (Anexo II),False,False,60.0,60.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art129,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200029,"Fornecimento dos serviços de saúde humana relacionados no Anexo III da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NBS, observado o art. 130 da Lei Complementar nº 214, de 2025.",Fornecimento dos serviços de saúde humana (Anexo III),False,False,60.0,60.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art130,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200030,"Venda dos dispositivos médicos relacionados no Anexo IV da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH, observado o art. 131 da Lei Complementar nº 214, de 2025.",Venda dos dispositivos médicos  (Anexo IV),False,False,60.0,60.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,4,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art131,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,144
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200031,"Fornecimento dos dispositivos de acessibilidade próprios para pessoas com deficiência relacionados no Anexo V da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH, observado o art. 132 da Lei Complementar nº 214, de 2025.",Fornecimento dos dispositivos de acessibilidade próprios para pessoas com deficiência (Anexo V) ,False,False,60.0,60.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,5,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art132,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,40
